packet_size,latency,jitter,throughput,connection_duration,label
473.375235,2.157635,1.868513,102.198971,239.669186,0.0
486.876251,0.682047,1.012821,120.491363,55.669077,0.0
521.671441,0.303375,3.694708,67.458566,200.791142,0.0
488.815005,0.340709,2.465548,75.430824,17.381185,0.0
551.808916,2.039921,3.862039,109.491095,145.668878,0.0
488.010914,4.125142,1.993628,114.710731,11.654881,0.0
506.740542,1.053559,5.123866,105.588151,1.772104,0.0
527.977725,0.371503,4.501597,62.346106,530.822786,0.0
457.449028,2.826119,3.445241,78.75331,7.638153,0.0
447.175736,3.573418,2.680067,108.331837,61.904291,0.0
454.230311,4.250258,4.278613,148.529446,210.689811,0.0
537.877523,1.867034,3.588822,124.358253,171.13574,0.0
483.444256,3.942661,3.357876,131.546086,63.709906,0.0
576.745979,0.03107,4.564298,106.794508,94.378657,0.0
483.072572,0.226866,5.139804,106.64982,99.34584,0.0
505.536539,0.194291,1.121383,79.330291,11.633719,0.0
546.263299,2.493793,1.424424,119.036441,33.533861,0.0
560.182787,0.144242,1.829609,98.536366,35.808045,0.0
561.845107,1.371804,0.746363,113.854648,47.502124,0.0
536.250987,1.279997,2.905877,100.613727,32.009168,0.0
530.721876,0.744168,3.900175,105.582368,28.968202,0.0
517.775808,4.086685,2.967873,98.245438,43.817248,0.0
523.350832,0.373703,2.198818,104.492494,47.678901,0.0
483.464429,0.869158,4.689687,120.001531,66.791629,0.0
475.454033,2.975959,3.210835,74.675409,19.05982,0.0
499.898766,0.061789,3.514474,70.141551,155.27583,0.0
494.894461,2.235287,4.731352,108.517292,197.089355,0.0
486.403159,3.389967,2.815137,128.811486,28.523824,0.0
520.891623,5.384388,6.090321,133.854892,13.159125,0.0
528.659156,4.179738,2.328277,75.511796,128.125703,0.0
502.652207,0.769514,5.996922,91.942523,258.025245,0.0
544.325902,1.765539,1.537897,70.415695,3.578091,0.0
465.749327,0.160888,3.776227,88.987767,1.454119,0.0
494.190216,0.596462,2.036202,122.456962,20.263708,0.0
478.49533,0.197923,4.679349,99.742164,115.452408,0.0
444.003901,0.75722,2.282651,92.522518,334.616979,0.0
497.519579,4.161881,3.436307,110.901715,138.781934,0.0
496.347575,0.852867,2.024187,84.098958,85.104762,0.0
545.403492,1.650608,4.405838,131.859567,120.580579,0.0
518.924351,1.136136,2.016373,100.145699,26.227207,0.0
331.232102,7.507495,26.446988,10.173526,382.364759,1.0
555.622777,6.984787,1.506004,111.736985,38.778967,0.0
536.631011,0.702393,0.981558,118.785723,25.157149,0.0
517.462931,1.974094,4.427328,131.919505,26.99155,0.0
493.205477,1.08967,2.112535,95.800622,110.198121,0.0
471.216823,0.126191,2.989144,121.72113,145.768606,0.0
488.833797,1.344067,2.516638,102.024232,87.180054,0.0
532.662459,3.356969,1.031088,87.7724,6.598518,0.0
556.537589,0.207952,2.88451,84.463769,3.875053,0.0
546.297306,0.144264,4.897374,78.060331,24.48357,0.0
485.334517,0.333601,4.504706,85.16612,33.752898,0.0
466.411477,2.891241,3.347689,122.314132,51.889122,0.0
504.226587,2.574675,4.668402,114.134192,7.907359,0.0
446.946819,1.6649,1.410722,75.175767,129.156168,0.0
509.695031,1.263075,2.511819,65.072182,124.305381,0.0
495.571922,4.384339,3.593707,77.754137,42.568454,0.0
486.018905,2.910842,2.804378,84.465276,82.782786,0.0
452.158908,3.342012,2.629765,93.934686,10.637875,0.0
515.408003,3.356101,1.199034,123.45727,53.651725,0.0
484.018975,2.058455,-0.122012,89.045663,194.886782,0.0
464.902495,1.225033,4.2268,133.609999,108.064211,0.0
413.832134,4.000193,3.364832,66.396002,10.975212,0.0
499.174553,5.207581,4.352998,93.02735,188.110249,0.0
553.167548,0.048188,2.344146,115.710973,114.161237,0.0
549.837776,0.105863,1.930833,116.944105,60.34094,0.0
486.287112,6.375883,3.009822,93.285721,117.795112,0.0
481.933638,0.649136,4.281299,120.035069,18.973326,0.0
514.063228,4.132963,2.652822,116.243929,79.958933,0.0
470.048437,0.984646,4.202678,86.357707,96.21436,0.0
509.053757,0.253622,1.490538,106.298569,262.75513,0.0
522.982408,0.167727,2.757829,114.072266,6.923402,0.0
536.807997,0.340409,2.894829,87.789305,46.965603,0.0
496.995378,0.575079,4.839585,133.886509,276.168376,0.0
493.889787,1.340887,3.311441,83.292761,24.490494,0.0
473.660522,2.417957,5.619116,102.881858,167.771851,0.0
475.193589,8.595162,0.978473,75.004454,0.160683,0.0
493.205633,1.165025,3.194878,102.067204,2.622496,0.0
511.020965,1.46039,3.269097,78.658536,39.693591,0.0
527.407539,1.475518,3.93014,94.117417,146.319144,0.0
475.904631,1.5506,1.77996,68.268049,10.9975,0.0
544.780657,1.458547,5.52667,115.996268,48.264908,0.0
491.866292,0.017627,3.019446,107.125601,14.095104,0.0
499.358981,0.003453,1.369399,121.748211,25.307915,0.0
477.58365,0.205542,2.975963,93.043897,69.915357,0.0
427.272792,0.214183,2.530258,122.676947,38.439673,0.0
526.521362,2.440861,7.174853,100.785593,23.814634,0.0
522.105317,0.458615,4.574915,102.263349,50.004557,0.0
491.560173,4.502152,3.074492,142.281067,120.749555,0.0
407.093851,34.502726,8.403365,38.918263,54.549293,1.0
515.478177,7.450534,4.426585,124.549181,65.314686,0.0
453.123624,5.59643,4.498293,109.593699,32.119709,0.0
484.12842,0.634602,-1.367325,88.561902,47.581387,0.0
523.82794,1.425789,3.96449,73.686182,172.347585,0.0
462.371317,0.385847,3.04195,79.338299,265.541002,0.0
508.806738,3.281957,1.033284,122.613496,27.836284,0.0
459.302546,4.386237,4.320321,134.687991,99.417378,0.0
513.992899,3.811499,6.369282,101.828798,112.910432,0.0
498.930756,1.136087,3.835194,102.877635,184.824093,0.0
451.546046,2.843212,4.650643,115.529069,229.305533,0.0
534.942181,0.205349,5.706179,101.466041,63.109637,0.0
477.962253,0.082154,1.754607,121.994001,404.988635,0.0
475.692427,2.798649,0.213643,105.832445,353.457931,0.0
506.017076,1.108007,3.985299,102.710826,70.616752,0.0
534.45912,10.829372,2.628583,86.015743,78.095623,0.0
469.525345,0.204629,0.93874,81.094658,110.18671,0.0
501.850395,3.87072,2.882745,36.81824,46.811125,0.0
512.864495,1.307788,4.091321,124.682336,108.483931,0.0
520.793168,3.510664,2.776543,97.067859,72.213406,0.0
505.293247,3.39793,1.819759,91.992053,3.607989,0.0
488.989165,4.953687,2.664739,60.965854,191.548042,0.0
475.172293,0.707216,2.970785,87.197745,282.086848,0.0
502.584316,5.983455,0.105777,84.566271,2.65792,0.0
467.83583,0.328964,2.785838,84.104538,155.713876,0.0
412.359485,0.171048,0.983489,106.656723,48.745626,0.0
513.096794,1.129914,3.988539,102.444971,88.100033,0.0
527.118045,3.524281,0.658436,72.774081,69.313707,0.0
429.112027,1.282708,4.519038,74.043178,80.14245,0.0
469.708079,3.535539,2.386252,74.006429,68.356584,0.0
518.574628,2.616348,2.185536,136.210522,191.987951,0.0
561.724864,0.469998,3.441682,129.854453,115.045316,0.0
500.623811,5.947223,1.700948,82.95402,53.211269,0.0
478.159912,0.125414,3.418119,60.468114,116.657613,0.0
494.513107,4.571057,1.901837,102.560885,335.377441,0.0
541.246293,0.726086,2.164898,100.938802,8.371673,0.0
480.621075,1.386887,3.608031,106.33834,49.117002,0.0
476.02424,1.097581,1.292129,114.827478,204.37195,0.0
485.517694,0.377085,1.103494,109.034079,134.344605,0.0
471.400142,0.886792,3.372338,77.671209,273.22746,0.0
503.680109,0.428701,2.95965,105.880822,4.062398,0.0
548.740354,0.456027,3.253039,117.076472,198.61378,0.0
509.692378,0.414188,3.491459,85.519966,156.925021,0.0
492.429395,1.342839,3.086063,105.999129,168.761037,0.0
491.245662,3.198296,3.912139,88.944386,90.947086,0.0
453.104276,1.683155,3.146154,139.923394,5.331326,0.0
526.493293,4.473718,-0.010956,73.463457,77.463912,0.0
497.664884,2.024197,0.378173,123.118979,52.382836,0.0
494.585603,2.338113,5.891924,66.583745,74.874817,0.0
595.793227,2.202876,3.000108,135.861054,134.821266,0.0
508.962587,1.193708,4.425362,77.169019,90.624297,0.0
477.446268,2.338105,2.481444,103.793431,34.610654,0.0
464.677968,1.388064,10.85882,7.326466,879.822347,1.0
534.453371,3.930105,2.319953,73.000378,8.679879,0.0
503.398112,3.008464,6.698891,117.954941,0.538044,0.0
456.851661,0.562684,3.379864,120.563246,51.337558,0.0
645.273838,28.122132,4.93858,36.47556,540.758024,1.0
479.955677,0.025446,0.52269,114.821633,172.954119,0.0
556.198933,0.489875,5.9606,120.897575,79.815068,0.0
532.401442,0.134711,2.755082,86.316463,202.500553,0.0
486.580343,3.030319,4.116344,72.020771,13.457748,0.0
538.430491,2.820143,4.283996,99.725932,332.71811,0.0
502.035665,3.360107,2.305754,88.455976,254.797855,0.0
525.58321,0.008984,4.008679,107.77243,91.438567,0.0
514.541985,1.391231,2.093793,110.960572,6.051688,0.0
474.6093,2.44045,1.51436,86.366984,60.550792,0.0
480.693505,0.337787,4.746697,114.082171,19.75647,0.0
530.898825,2.098449,2.762716,113.082768,99.000527,0.0
489.95674,0.175718,3.777769,114.466352,21.067806,0.0
487.890546,0.400138,3.616381,91.844152,65.73895,0.0
471.346323,1.291752,3.956898,115.598443,23.020206,0.0
512.707972,2.120121,0.665195,110.400046,20.070363,0.0
561.875748,0.315342,2.122064,112.803693,28.491733,0.0
467.974013,0.409682,2.513287,133.555771,2.963115,0.0
500.726584,0.457434,1.752782,106.555484,125.91858,0.0
542.366617,0.545458,3.64351,87.860756,36.633052,0.0
497.610758,0.513798,4.78034,77.790909,119.768612,0.0
513.571154,1.005547,5.017777,122.558723,105.98096,0.0
468.128194,2.121417,2.491193,107.146154,6.839947,0.0
512.849213,1.15262,3.437949,133.40044,37.401696,0.0
494.385672,2.991986,3.668465,59.408956,83.669551,0.0
529.5719,2.540713,3.931884,118.213342,250.594065,0.0
535.621582,0.270556,1.682797,94.777253,51.302756,0.0
577.686909,0.100149,5.73087,92.92958,70.277648,0.0
517.388995,4.206511,4.38978,84.703843,138.692978,0.0
509.773889,0.166396,4.428974,117.99142,162.605254,0.0
505.831529,0.321134,4.80519,112.270724,256.838179,0.0
489.405011,0.044764,3.801204,77.152359,68.754179,0.0
510.154515,1.979532,1.45903,103.298429,21.547048,0.0
491.137958,1.746322,2.791541,114.122287,144.570994,0.0
505.053829,8.670846,0.52342,103.560211,13.418905,0.0
539.527926,4.359539,3.622609,122.156806,54.187317,0.0
469.803723,1.058126,2.74618,94.199229,98.94343,0.0
534.196357,0.929112,2.939216,54.912847,117.718868,0.0
539.513452,0.704376,4.806002,103.734351,132.061044,0.0
496.457944,0.330709,2.314509,103.612515,21.509155,0.0
436.344353,0.297194,2.621815,106.22373,399.808218,0.0
481.76534,0.283781,3.03296,122.139582,19.652423,0.0
538.909836,0.242336,0.240012,60.950735,10.100712,0.0
499.313958,0.550222,2.600905,95.230334,109.079414,0.0
470.020933,0.732494,-0.728692,81.546844,240.794561,0.0
484.856752,6.518301,2.121718,75.839392,81.958089,0.0
525.218601,1.727744,4.282784,98.55402,90.506012,0.0
516.402007,8.779436,3.6709,114.036441,77.324018,0.0
492.832037,0.931918,2.10777,106.018932,4.36888,0.0
488.995268,1.223601,3.061197,86.249552,114.354137,0.0
488.247256,0.784837,1.387516,97.090568,44.347718,0.0
472.327694,0.403957,2.996485,118.597929,274.378819,0.0
548.461271,0.309019,7.39548,113.662585,20.676596,0.0
490.330386,5.803726,5.768702,88.9446,35.970207,0.0
536.514756,8.656696,3.078933,87.650072,70.290412,0.0
545.639482,0.091898,3.240216,65.670317,64.885291,0.0
529.949327,0.325852,1.530652,91.411773,51.133366,0.0
487.051391,1.101643,1.797316,65.284221,37.74652,0.0
512.111903,0.412409,3.543276,141.341394,15.921233,0.0
499.274132,0.904737,2.212661,82.897637,171.99331,0.0
472.888944,0.276448,4.356224,122.179617,59.560275,0.0
509.730778,1.219494,5.354529,136.362124,85.086954,0.0
464.628806,0.63407,3.498931,104.324028,79.087658,0.0
535.630382,0.867436,3.152606,97.999715,85.681724,0.0
486.061481,0.198122,0.478831,73.552695,122.023896,0.0
506.03479,1.11768,4.121415,89.907998,99.258068,0.0
508.498636,8.179623,1.284493,132.079301,32.007155,0.0
492.232851,0.797475,2.372986,107.025053,80.678615,0.0
517.600814,4.181883,4.439364,100.566964,28.039258,0.0
485.75289,3.705557,4.544637,126.242464,88.876424,0.0
526.138919,6.075544,2.300239,113.925811,56.551876,0.0
459.62061,3.122339,2.386627,97.042537,4.021632,0.0
503.791387,2.155249,1.951022,104.325117,132.420516,0.0
558.16787,3.884018,1.203219,84.638699,32.112362,0.0
469.99006,0.157317,2.047807,88.779187,252.816104,0.0
479.667651,1.242884,0.580305,95.874027,32.927831,0.0
515.417235,9.06686,4.024594,111.149421,569.069148,0.0
505.387453,2.935878,3.591785,75.052741,62.166625,0.0
510.518903,6.544309,3.840794,101.524807,2.676226,0.0
514.675614,3.024934,1.568394,92.202757,7.933436,0.0
519.041644,4.156995,1.207394,81.981416,8.565377,0.0
533.290995,2.451957,3.080271,92.310169,5.785628,0.0
512.29456,2.85842,3.096154,53.571935,31.16871,0.0
492.76227,1.481224,2.779095,84.848227,39.243363,0.0
520.177211,5.160309,2.565775,78.010262,11.797965,0.0
556.996458,3.486383,5.566164,94.401679,57.648742,0.0
496.020988,3.714324,3.639038,54.404204,45.468291,0.0
470.764121,2.235646,5.956018,103.817855,101.149191,0.0
533.21242,0.726478,4.903448,118.188466,21.798757,0.0
496.388565,0.07256,5.554906,97.654073,245.323928,0.0
434.819914,5.486996,1.388306,109.975837,72.565132,0.0
525.42265,1.76436,3.889756,89.745389,97.745639,0.0
483.940154,0.708051,2.352352,68.907578,4.032247,0.0
497.284002,0.323004,0.50492,100.033826,81.891155,0.0
509.95941,3.538312,5.244005,113.607568,45.902445,0.0
505.71499,3.622132,2.559461,73.512237,257.928831,0.0
521.283555,3.369487,1.417348,90.695454,216.84329,0.0
486.935409,2.071741,2.378154,95.057672,101.51411,0.0
515.393174,0.911461,1.805664,157.028153,146.037738,0.0
492.2136,0.725013,1.959453,104.467424,103.449211,0.0
522.164314,0.017183,2.667595,61.888528,1.711372,0.0
518.461025,3.586812,5.596223,56.942982,121.444931,0.0
471.936839,0.182987,2.000524,114.609977,19.490937,0.0
532.579463,1.99259,5.488906,149.70064,114.750097,0.0
483.921097,1.402661,4.273255,94.38051,1.056237,0.0
524.241734,1.496007,3.594407,93.183608,37.237876,0.0
511.018619,5.22674,4.12218,108.615484,72.758952,0.0
555.14551,0.064251,3.020483,84.034072,40.522104,0.0
493.296021,2.969069,4.929075,49.116908,118.412852,0.0
489.520496,0.106912,3.85047,120.745288,73.963004,0.0
499.417412,0.077801,0.503001,87.736357,321.059473,0.0
490.904607,1.123598,3.444378,121.002357,44.287484,0.0
523.998257,0.130304,4.17596,84.780264,127.962829,0.0
451.510682,3.113159,2.566498,102.435583,180.692386,0.0
468.389527,1.508187,3.189384,117.096639,29.251746,0.0
467.965912,0.058938,2.080713,121.407019,140.295834,0.0
528.509228,0.082687,0.933562,104.659773,49.974392,0.0
551.318401,1.896949,0.674435,103.664782,13.780009,0.0
496.866523,3.280947,0.694398,112.394124,0.365374,0.0
494.935348,1.151794,4.003567,109.283391,136.163122,0.0
502.101565,1.617478,-0.735423,74.176389,20.609481,0.0
534.856349,3.217171,2.00028,74.558353,5.255054,0.0
472.179406,1.885815,1.85152,57.818818,68.758088,0.0
507.151069,0.509166,2.576761,115.33016,42.571583,0.0
529.255929,1.89893,0.215353,92.085405,117.702811,0.0
515.032825,1.979226,3.605832,116.403945,11.357673,0.0
505.687448,2.649322,1.090258,108.074211,14.231635,0.0
530.031383,1.939774,4.698608,79.951466,51.769535,0.0
418.903031,6.963219,2.067351,97.595551,73.481989,0.0
520.33626,0.439519,2.85658,90.903559,173.83737,0.0
480.37773,6.035575,3.005661,87.81553,88.098438,0.0
445.081013,1.545851,3.366362,118.305747,232.890284,0.0
515.336078,2.229216,3.055522,150.214869,24.56037,0.0
541.209756,0.209525,2.359334,122.324073,90.688391,0.0
495.876545,0.95793,3.514573,99.460873,106.490214,0.0
528.586236,2.93396,3.699221,125.190155,129.391594,0.0
548.368348,2.454558,1.852298,134.258053,447.859905,0.0
539.447434,0.081934,3.639552,72.152584,63.117537,0.0
549.198936,1.581936,4.78758,124.497095,46.095601,0.0
522.263825,0.184841,4.058841,115.39364,191.194043,0.0
502.263009,10.972395,4.398563,123.762381,19.454505,0.0
451.941026,4.55182,3.257881,116.265749,3.773104,0.0
492.618125,0.042612,1.595774,95.44542,58.624815,0.0
474.702602,3.913026,1.785533,140.657413,28.396347,0.0
565.128282,5.037248,3.479832,106.791972,50.505133,0.0
494.723426,0.872513,4.414146,91.31346,427.466654,0.0
503.696144,2.542375,7.178868,110.11956,42.845982,0.0
516.544561,1.167165,4.472733,119.447918,123.088405,0.0
501.308073,2.12977,1.244346,101.895222,28.821823,0.0
550.851531,0.831993,1.849091,107.862728,36.157686,0.0
481.320519,0.778866,6.417776,101.767342,27.859706,0.0
505.838224,1.104802,2.678417,86.798485,84.900802,0.0
477.725882,0.314636,3.071272,83.563511,25.632371,0.0
460.399325,3.557358,1.559375,71.943674,126.714019,0.0
607.899079,5.408438,25.847233,21.35309,324.067434,1.0
498.888896,1.02215,3.7505,95.531655,54.691867,0.0
487.120933,4.489663,1.838098,31.448498,2.59098,0.0
479.227371,1.372835,1.509262,107.930662,2.291161,0.0
457.810476,1.571639,3.460806,107.516542,76.101244,0.0
497.506833,6.269902,3.066309,62.668646,182.758664,0.0
454.858389,4.355898,4.248165,83.352076,91.347887,0.0
522.801679,0.371375,3.820453,82.474219,57.208147,0.0
502.473193,1.281926,2.603279,85.154646,213.807823,0.0
456.273455,7.101453,2.184298,124.255517,21.93949,0.0
490.723728,0.931597,2.760087,97.022449,44.538818,0.0
320.715312,5.374601,6.762576,39.571631,341.374006,1.0
509.575235,0.433901,2.804707,122.447799,34.484444,0.0
540.213513,0.242806,3.024661,109.906955,608.028783,0.0
443.744826,2.696493,1.653104,65.180435,60.206578,0.0
503.450782,2.939617,3.94602,87.667527,5.310781,0.0
495.196016,6.948373,2.444358,106.439242,19.368599,0.0
520.140202,2.969299,1.737173,81.322197,76.031501,0.0
506.395899,0.557716,2.472589,140.591096,79.863259,0.0
477.44092,0.081887,3.363387,102.257575,414.422415,0.0
490.428382,8.458595,3.124557,84.932473,91.620678,0.0
476.119224,0.832397,3.633177,77.541127,109.849426,0.0
532.280214,0.74785,4.347519,118.550552,24.044584,0.0
500.639349,4.727968,4.95741,87.042761,11.30174,0.0
557.035721,1.759435,3.428229,107.598484,92.132842,0.0
498.180176,0.483815,1.395896,76.969613,200.159183,0.0
478.747797,4.398185,2.596334,101.403956,88.521112,0.0
454.588568,10.029544,1.493522,87.282282,58.480092,0.0
445.90581,0.181335,5.545281,93.692112,86.323976,0.0
452.475922,3.964653,5.981101,84.074384,63.256318,0.0
508.0138,0.990284,3.975467,120.512526,15.301317,0.0
515.261751,1.484979,4.287688,90.17992,135.163954,0.0
452.564279,4.925883,3.376415,97.130856,76.150775,0.0
526.851149,7.252125,3.549084,98.097154,50.969772,0.0
485.508168,0.608067,0.603819,132.245402,82.01593,0.0
504.40379,0.478675,2.889101,117.806172,27.605256,0.0
548.366619,0.167886,1.67827,115.813615,55.854237,0.0
526.905179,1.65015,3.422035,68.442268,97.403956,0.0
491.944081,0.027396,2.910585,86.872152,25.643353,0.0
473.264233,1.061711,5.920233,123.772374,138.228276,0.0
435.445538,0.152432,4.374942,76.581384,73.607746,0.0
478.4254,1.039147,3.426768,101.680271,197.837856,0.0
493.666093,0.081503,2.59959,78.69477,187.886481,0.0
470.384614,3.606255,5.514032,80.701855,68.224096,0.0
496.062291,0.470784,2.955068,133.615713,21.749157,0.0
502.305556,0.795913,3.497511,114.385413,133.424015,0.0
493.254321,4.08118,3.063374,119.662805,54.245069,0.0
480.499923,2.742938,2.393769,115.67483,90.294884,0.0
505.05964,0.494458,3.054759,97.214233,11.346582,0.0
513.258219,0.14923,0.05705,86.168066,99.854252,0.0
467.288028,2.515266,0.67844,91.958195,46.76871,0.0
542.327971,0.990897,3.524446,96.163471,40.675056,0.0
497.042356,2.905552,5.3523,135.525721,390.781083,0.0
500.565489,1.178637,3.522332,73.272871,56.639232,0.0
521.246433,0.849303,1.919447,88.926771,113.332293,0.0
506.996484,1.200062,0.835719,81.740733,98.812926,0.0
528.594099,2.761094,4.176791,121.132464,11.015371,0.0
508.613725,4.650076,2.149207,137.075765,137.803868,0.0
481.626879,0.102097,3.964853,106.175727,39.031919,0.0
510.845106,1.485144,3.584798,107.820317,160.414967,0.0
465.688214,0.066773,3.717451,101.826418,93.557749,0.0
503.256791,1.263764,3.050403,108.74958,38.139438,0.0
499.0031,4.330571,3.575467,115.463103,44.051156,0.0
493.756494,0.89755,2.820818,108.51281,131.493181,0.0
496.143875,5.389787,2.04704,109.976687,79.863952,0.0
443.544529,1.991796,1.554751,115.508287,110.367822,0.0
483.538253,5.440914,-0.577513,64.434438,17.235339,0.0
502.785347,2.83076,2.728336,100.040179,154.63536,0.0
504.795692,0.218369,5.279067,106.104181,38.623812,0.0
469.169746,0.525722,4.09512,108.322964,96.721901,0.0
537.971235,1.002313,3.341564,96.582275,12.180592,0.0
474.014755,0.372917,1.898993,103.21503,38.775325,0.0
529.083716,1.366044,4.496009,85.601872,104.659104,0.0
512.815831,1.274926,2.821036,64.503105,32.048923,0.0
480.613181,6.258948,5.362401,119.662742,212.286857,0.0
553.259327,1.137361,1.528369,77.312568,108.242914,0.0
464.190895,3.080074,1.875046,96.790923,204.236461,0.0
527.574625,5.691542,1.729095,85.017407,50.317282,0.0
530.01747,4.19096,0.776822,131.740186,3.457606,0.0
479.881394,0.468074,1.594433,98.407106,85.835198,0.0
541.773959,1.370477,3.154824,93.790871,41.429422,0.0
492.498605,0.854623,1.931698,114.957317,59.454855,0.0
508.660809,1.02118,-2.784563,143.129483,114.290973,0.0
507.809655,0.895097,4.61141,108.113791,120.619082,0.0
495.970738,3.501533,0.473859,92.451611,2.794322,0.0
524.324248,1.203468,3.883842,113.93188,146.66487,0.0
523.804662,1.483391,3.046822,68.546419,68.02683,0.0
447.544041,8.085101,6.176059,100.928585,81.350577,0.0
539.130207,0.123707,4.495436,139.879153,35.381359,0.0
450.12524,1.338696,2.243093,103.154948,54.616577,0.0
530.976386,2.974987,1.946905,102.155553,123.916876,0.0
533.801154,0.327774,5.254092,100.412731,149.930094,0.0
467.271007,1.891087,0.786193,92.090474,48.956357,0.0
487.675571,0.547466,3.28632,106.289813,117.479444,0.0
466.82886,4.040898,2.803319,115.50546,29.846467,0.0
493.552369,0.792316,2.485161,93.363599,178.392622,0.0
490.758971,0.79816,3.530271,50.184965,94.113234,0.0
523.389816,1.823571,3.28434,109.31235,149.248418,0.0
539.309262,0.405611,3.686101,142.662522,64.846994,0.0
541.870514,0.670634,3.208463,92.474772,26.020866,0.0
483.134959,1.077874,3.626522,70.576732,56.07709,0.0
493.723344,0.872791,3.140048,113.54826,48.043447,0.0
449.496854,1.488364,2.01086,134.876645,40.454035,0.0
475.823898,1.830783,3.006002,110.587471,23.847771,0.0
528.945549,1.6725,1.92842,134.494001,142.365212,0.0
548.467485,2.123606,1.829435,115.873371,9.030953,0.0
462.969534,0.735615,2.495775,114.13702,218.53438,0.0
482.226072,0.270325,2.820865,89.639986,19.240186,0.0
499.207827,2.860974,3.052838,105.708138,390.572547,0.0
508.404835,3.804672,4.374568,99.410581,446.263367,0.0
475.711894,0.594135,2.252304,98.725286,50.814097,0.0
512.721831,1.045432,3.295278,94.922697,440.804809,0.0
485.78482,1.380579,3.177042,104.512269,203.308113,0.0
499.566432,1.524252,2.087058,74.0731,8.602671,0.0
516.388527,2.154623,3.110611,116.234368,294.368197,0.0
500.192668,0.084987,4.504082,82.445094,4.344458,0.0
486.908423,2.55651,3.279759,94.994575,20.078817,0.0
496.711706,0.127949,3.339876,106.611198,87.850263,0.0
497.349111,1.263309,1.942008,81.454532,8.418321,0.0
488.899669,3.516701,5.953288,60.670739,17.641236,0.0
492.236118,1.200098,2.027465,92.339066,306.812636,0.0
547.959415,0.322897,0.498325,71.37805,523.77652,0.0
516.827583,8.403928,4.290276,114.246219,160.016376,0.0
491.13559,4.4016,2.827774,76.929929,72.403822,0.0
520.908632,2.950808,2.545437,129.703111,230.559899,0.0
489.985415,1.060396,2.181669,99.884142,11.866955,0.0
535.193739,0.406304,5.807572,101.183484,286.280878,0.0
511.089266,5.674423,3.531885,60.387373,43.317489,0.0
496.780936,1.520075,3.824627,102.897253,197.680836,0.0
513.431508,3.825895,3.243923,98.396402,110.374566,0.0
452.873715,0.837389,3.405074,74.018219,322.575705,0.0
466.196976,0.816804,5.097937,101.745367,200.009777,0.0
464.18225,8.472805,2.623718,92.04154,218.834444,0.0
504.288293,1.475591,0.814594,95.664244,99.900505,0.0
551.97545,0.303264,4.302082,100.517635,179.07112,0.0
566.939004,0.496089,3.745052,90.570916,141.52337,0.0
519.141533,1.315345,3.16197,104.929133,17.628756,0.0
515.025334,0.086798,3.70613,98.26889,104.582126,0.0
445.968268,1.241779,2.443884,109.455369,16.037481,0.0
483.719786,1.085805,3.031039,89.426508,203.604588,0.0
476.366487,3.022231,2.80245,78.701605,6.822509,0.0
481.374572,0.87683,2.112768,85.822629,434.64024,0.0
494.955685,8.096689,4.783759,128.853135,51.187061,0.0
485.837283,0.398781,0.881612,119.119331,18.708812,0.0
290.662576,9.941924,29.358997,56.195328,1259.334146,1.0
522.437308,0.187961,4.316043,125.654279,4.64901,0.0
467.817709,2.647496,0.333037,90.673639,63.50776,0.0
507.177406,10.50046,2.663751,105.916239,147.066397,0.0
562.22248,3.420049,2.747181,101.51678,38.089515,0.0
472.418462,1.622526,3.58783,113.190771,75.254623,0.0
424.091374,1.326173,1.515933,94.216635,120.535047,0.0
491.419873,3.603983,3.048038,101.859483,303.606316,0.0
533.028789,5.496935,2.818321,101.44543,10.836797,0.0
558.750424,9.057627,1.893572,110.645248,17.105728,0.0
463.113512,1.010148,1.684872,113.114344,71.104824,0.0
514.900977,9.402806,4.378207,101.873421,54.210125,0.0
486.040686,0.339031,0.455126,102.479816,52.898308,0.0
496.821549,0.584853,3.716818,104.51796,35.234363,0.0
579.3303,0.18646,4.196265,132.931028,82.253812,0.0
454.91089,0.63419,2.672162,65.400044,214.80488,0.0
507.61219,2.921498,3.078559,80.606407,17.54544,0.0
514.030795,3.833617,4.745242,113.473592,24.243638,0.0
532.57359,3.018214,1.942723,105.395688,111.116119,0.0
502.939495,1.994274,2.097521,105.254991,5.783851,0.0
509.241516,1.442956,2.256774,113.34991,112.013484,0.0
488.250543,2.466833,4.747988,104.279858,37.754282,0.0
508.073808,0.991327,4.938441,88.81435,44.293948,0.0
489.704232,3.681585,0.906165,112.576183,52.011762,0.0
518.647157,2.261383,4.509361,100.417743,43.01486,0.0
488.91169,2.393364,4.228362,91.048456,184.017032,0.0
511.313012,1.535466,5.330392,113.807212,292.003977,0.0
499.122116,4.329633,3.577662,113.020677,79.409849,0.0
533.781508,0.580744,2.93361,104.29533,87.198322,0.0
498.458188,0.959777,4.717825,134.342383,7.30903,0.0
446.809026,3.006938,4.048356,126.536535,124.894203,0.0
537.857645,1.357498,6.367348,120.037144,87.730772,0.0
472.828031,4.40031,4.438062,151.327311,5.170867,0.0
480.38701,0.850517,3.230322,97.070732,22.117757,0.0
482.130161,0.921946,1.238843,90.703993,22.557578,0.0
541.233143,4.391695,2.128624,117.207262,18.749647,0.0
435.929774,1.248625,0.846068,94.947314,107.483508,0.0
594.132456,1.451856,2.677407,100.238554,263.721365,0.0
531.681704,0.809222,4.389101,80.281601,143.959103,0.0
